10,10,9,9,8,8,8,8,8,9,9,10,10,10,11,12,13,14,15,16,0,79,78,77,76,75,74,73,72,71,71,71,70,69,68,67,66,65,64,63,62,61,60,60,60,59,59,58,58,57,57,57,58,58,59,59,60,61,62,63
9,9,8,8,7,7,7,7,7,8,8,9,9,9,10,11,12,13,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59,59,59,58,58,57,57,56,56,56,57,57,58,59,60,61,62,63
8,8,7,7,6,6,6,6,6,7,7,8,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,60,59,58,58,57,57,56,56,55,55,55,56,56,0,0,0,0,0,0
8,7,6,6,5,5,5,5,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,60,59,58,57,56,56,55,55,54,54,54,55,55,0,62,62,63,63,64
7,6,5,5,4,4,4,4,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,0,59,58,57,56,55,55,54,54,53,53,53,54,54,0,61,61,62,62,63
7,6,5,4,3,3,3,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,27,28,29,30,31,32,33,34,35,0,59,58,57,56,55,54,53,53,52,52,52,53,53,0,60,60,61,61,62
6,5,4,3,2,2,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,28,28,29,30,31,32,33,34,35,0,58,57,56,55,54,53,52,52,51,51,51,52,52,0,59,59,60,60,61
6,5,4,3,2,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,29,29,29,30,31,32,33,34,35,0,58,57,56,55,54,53,52,51,50,50,50,51,52,0,58,58,59,59,60
6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,0,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,30,30,30,31,32,33,34,35,36,0,57,56,55,54,53,52,51,50,49,49,49,50,51,0,57,57,58,58,59
6,5,4,3,2,1,1,1,2,3,4,5,6,7,8,0,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,31,31,31,32,32,33,34,35,36,0,0,0,0,0,0,0,0,0,0,48,49,50,51,0,56,56,57,58,59
6,5,4,3,2,2,2,2,2,3,4,5,6,7,8,0,12,13,13,14,15,16,17,18,19,20,21,22,23,24,0,32,32,32,33,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,0,55,55,56,57,58
7,6,5,4,3,3,3,3,3,4,5,6,7,8,9,0,13,14,14,15,16,17,18,19,20,21,22,23,24,25,0,33,33,33,34,34,35,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,0,54,55,56,57,58
7,6,5,5,4,4,4,4,4,5,5,6,7,8,9,0,14,15,15,16,16,17,18,19,20,21,22,23,24,25,0,34,34,34,35,35,36,36,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
8,7,6,6,5,5,5,5,5,6,6,7,8,9,10,0,15,16,16,17,17,17,18,19,20,21,22,23,24,25,0,35,35,35,36,36,37,37,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
8,8,7,7,6,6,6,6,6,7,7,8,8,9,10,0,16,17,17,18,18,18,19,20,21,22,23,24,25,26,0,36,36,36,37,37,38,38,38,39,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
9,9,8,8,7,7,7,7,7,8,8,9,9,9,10,0,17,18,18,19,19,19,20,20,21,22,23,24,25,26,0,37,37,37,38,38,39,39,39,40,40,41,42,43,44,45,46,47,48,49,50,51,52,53,0,55,56,57,58,59
10,10,9,9,8,8,8,8,8,9,9,10,10,10,11,0,18,19,19,20,20,20,21,21,22,23,24,25,26,27,0,38,38,38,39,39,40,40,40,41,41,42,42,43,44,45,46,47,48,49,50,51,52,53,0,56,56,57,58,59
11,11,10,10,9,9,9,9,9,10,10,11,11,11,12,0,19,20,20,21,21,21,22,22,23,23,24,25,26,27,0,39,39,39,40,40,41,41,41,42,42,43,43,44,45,46,47,48,49,50,51,52,53,54,0,57,57,58,59,60
